"id_games","word_length","amount_vowels","amount_consonants","time_find_word","status"
1608,9,4,5,5,1
1609,9,4,5,4,1
1610,10,5,5,4,1
1611,16,6,10,3,1
1612,11,5,6,4,1
1613,9,4,5,3.3819291591644287,1
1614,7,3,4,3.378185272216797,1
1615,7,3,4,3.8955018520355225,1
1616,8,4,4,2.9020397663116455,1
1617,9,4,5,2.5737078189849854,1
1618,8,5,3,1.8580679893493652,1
1619,5,2,3,3.0713839530944824,1
1620,7,3,4,2.431264877319336,1
1621,10,4,6,2.152296304702759,1
1622,8,4,4,4.298562049865723,1
1623,9,3,6,1.8394508361816406,1
1624,8,4,4,3.689893960952759,1
1625,8,3,5,2.13828182220459,1
1626,8,4,4,2.274231195449829,1
1627,10,4,6,3.6767659187316895,1
1628,8,3,5,3.714951276779175,1
1629,8,4,4,5.1294169425964355,0
1630,11,4,7,1.8513200283050537,1
1631,11,5,6,3.06676983833313,1
1632,6,3,3,2.3368470668792725,1
1633,6,3,3,2.9770240783691406,1
1634,10,5,5,2.1345999240875244,1
1635,8,3,5,2.1495702266693115,1
1636,9,4,5,4.397905349731445,1
1637,8,4,4,3.2313232421875,1
1638,8,4,4,3.1975607872009277,1
1639,8,4,4,3.3724470138549805,1
1640,10,4,6,3.1850240230560303,1
1641,6,3,3,3.6869027614593506,1
1642,6,2,4,2.7690069675445557,1
1643,11,6,5,4.300534725189209,1
1644,10,4,6,2.452404022216797,1
1645,8,5,3,2.764111042022705,1
1646,10,5,5,2.150702714920044,1
1647,7,3,4,4.299939155578613,1
1648,8,3,5,2.1521339416503906,1
1649,10,4,6,2.136906862258911,1
1650,9,5,4,2.763659715652466,1
1651,8,3,5,3.0212948322296143,1
1652,11,4,7,1.8042240142822266,1
1653,14,6,8,1.8345060348510742,1
1654,11,5,6,2.362596273422241,1
1655,8,4,4,4.599205732345581,1
1656,5,3,2,3.693559169769287,1
1657,8,4,4,3.1998677253723145,1
1658,9,4,5,2.9384398460388184,1
1659,7,4,3,5.232556104660034,1
1660,9,4,5,2.381381034851074,1
1661,12,6,6,2.1493308544158936,1
1662,4,1,3,3.0182619094848633,1
1663,10,4,6,3.0509321689605713,1
1664,10,5,5,2.4534521102905273,1
1665,9,5,4,2.457509994506836,1
1666,5,2,3,4.606682777404785,1
1667,9,4,5,3.378931999206543,1
1668,15,7,8,1.8331429958343506,1
1669,13,6,7,2.4565823078155518,1
1670,10,4,6,2.455773115158081,1
1671,7,3,4,3.3925130367279053,1
1672,10,5,5,2.150434732437134,1
1673,4,0,4,1.8427510261535645,1
1674,8,4,4,4.899667024612427,1
1675,9,5,4,2.3826279640197754,1
1676,5,3,2,4.301927328109741,1
1677,5,2,3,5.359313249588013,1
1678,7,4,3,3.072251796722412,1
1679,13,6,7,4.922721862792969,0
1680,8,4,4,2.4646430015563965,1
1681,7,3,4,3.3164780139923096,1
1682,7,3,4,3.3538150787353516,1
1683,7,2,5,2.752448081970215,1
1684,6,3,3,3.3797872066497803,1
1685,11,4,7,2.176121234893799,1
1686,8,2,6,1.8459441661834717,1
1687,4,2,2,4.613275766372681,0
1688,7,3,4,3.36505389213562,1
1689,9,4,5,3.3803489208221436,1
1690,4,2,2,4.6047751903533936,1
1691,10,5,5,3.084810972213745,1
1692,15,6,9,2.1521668434143066,1
1693,5,2,3,3.978177070617676,1
1694,9,4,5,3.561697006225586,1
1695,8,3,5,3.6873269081115723,1
1696,8,4,4,2.158021926879883,1
1697,12,4,8,2.152160882949829,1
1698,10,5,5,2.084768056869507,1
1699,12,5,7,2.4539551734924316,1
1700,10,4,6,2.163411855697632,1
1701,8,4,4,2.037013053894043,1
1702,10,5,5,2.0122313499450684,1
1703,8,3,5,2.1339709758758545,1
1704,6,3,3,4.286135911941528,1
1705,9,4,5,4.30212926864624,1
1706,6,3,3,2.760711193084717,1
1707,5,3,2,1.8286538124084473,1
1708,7,3,4,4.283711910247803,1
1709,8,3,5,3.2258429527282715,1
1710,8,4,4,2.2605152130126953,1
1711,12,5,7,3.6871120929718018,1
1712,18,8,10,1.846243143081665,1
1713,5,2,3,3.483001708984375,1
1714,7,4,3,2.874999523162842,1
1715,8,5,3,2.7739980220794678,1
1716,15,6,9,1.7729978561401367,1
1717,6,2,4,3.4359960556030273,1
1718,6,2,4,2.7770020961761475,1
1719,11,5,6,2.695997953414917,1
1720,12,5,7,1.8389978408813477,1
1721,13,5,8,1.78900146484375,1
1722,8,3,5,1.6780004501342773,1
1723,9,5,4,2.6310009956359863,1
1724,6,3,3,2.5979981422424316,1
1725,5,2,3,3.496994733810425,1
1726,7,3,4,4.3610007762908936,1
1727,12,5,7,2.7320034503936768,1
1728,10,4,6,1.8159995079040527,1
1729,7,3,4,3.468001365661621,1
1730,6,3,3,2.591001510620117,1
1731,12,5,7,1.876997947692871,1
1732,11,5,6,4.5739991664886475,1
1733,5,3,2,3.368999481201172,1
1734,8,3,5,1.773000717163086,1
1735,10,4,6,3.574000358581543,1
1736,4,1,3,3.2880003452301025,1
1737,10,5,5,1.8070003986358643,1
1738,12,5,7,2.746001958847046,1
1739,8,4,4,2.7139997482299805,1
1740,12,5,7,1.7660048007965088,1
1741,10,5,5,3.1099984645843506,1
1742,8,3,5,2.6010003089904785,1
1743,10,4,6,2.7400050163269043,1
1744,9,4,5,1.7529993057250977,1
1745,13,6,7,1.7059986591339111,1
1746,5,2,3,4.203001022338867,1
1747,7,4,3,2.456002712249756,1
1748,9,4,5,2.641000270843506,1
1749,10,5,5,2.679992198944092,1
1750,4,2,2,4.248003959655762,0
1751,8,3,5,2.6990010738372803,1
1752,7,3,4,2.5400052070617676,1
1753,6,2,4,4.289997816085815,1
1754,15,7,8,2.81499981880188,1
1755,6,2,4,3.543999671936035,1
1756,8,3,5,2.660999298095703,1
1757,5,2,3,2.5240015983581543,1
1758,10,5,5,2.6600003242492676,1
1759,7,3,4,1.7789978981018066,1
1760,6,3,3,2.58599853515625,1
1761,10,5,5,2.822000503540039,1
1762,10,4,6,3.693995952606201,1
1763,5,2,3,2.7459986209869385,1
1764,7,3,4,3.57099986076355,1
1765,9,4,5,2.7909984588623047,1
1766,9,3,6,2.5960001945495605,1
1767,12,6,6,1.699000358581543,1
1768,11,6,5,4.704997777938843,0
1769,11,5,6,2.0250027179718018,1
1770,9,3,6,2.708995819091797,1
1771,6,2,4,2.56000018119812,1
1772,7,3,4,2.6240015029907227,1
1773,9,4,5,2.6530025005340576,1
1774,12,5,7,1.7449920177459717,1
1775,8,3,5,1.8000037670135498,1
1776,9,4,5,2.7849955558776855,1
1777,11,5,6,2.7669973373413086,1
1778,11,4,7,2.7070021629333496,1
1779,12,5,7,1.7240004539489746,1
1780,7,3,4,2.5029990673065186,1
1781,10,4,6,2.7550017833709717,1
1782,9,3,6,1.9770009517669678,1
1783,6,3,3,3.3449997901916504,1
1784,8,4,4,3.3220040798187256,1
1785,14,6,8,1.781994104385376,1
1786,12,6,6,1.7620031833648682,1
1787,5,2,3,2.436999797821045,1
1788,9,4,5,2.737001657485962,1
1789,7,3,4,2.589999198913574,1
1790,6,3,3,3.3780019283294678,1
1791,6,3,3,3.3270015716552734,1
1792,7,3,4,2.0080015659332275,1
1793,13,6,7,1.794999122619629,1
1794,8,4,4,3.476001262664795,1
1795,7,3,4,4.316997051239014,0
1796,11,5,6,2.371999740600586,1
1797,8,4,4,3.2939906120300293,1
1798,7,3,4,5.145996332168579,1
1799,6,2,4,3.880998134613037,1
1800,11,5,6,1.6800000667572021,1
1801,8,3,5,2.5540053844451904,1
1802,9,4,5,2.6649997234344482,1
1803,5,2,3,4.096998453140259,1
1804,6,2,4,2.595005750656128,1
1805,7,4,3,3.4780001640319824,1
1806,6,2,4,1.6099987030029297,1
1807,5,2,3,2.5590004920959473,1
1808,7,3,4,2.542999744415283,1
1809,8,4,4,2.6780002117156982,1
1810,8,3,5,2.593998908996582,1
1811,11,4,7,1.7109973430633545,1
1812,6,2,4,2.4710006713867188,1
1813,4,2,2,3.201003074645996,1
1814,11,5,6,2.8379955291748047,1
1815,10,4,6,2.6699986457824707,1
1816,4,2,2,4.0170018672943115,1
1817,11,6,5,1.6810033321380615,1
1818,6,2,4,2.523998975753784,1
1819,6,2,4,4.101999044418335,1
1820,9,4,5,3.205998659133911,1
1821,10,5,5,2.7829952239990234,1
1822,11,5,6,1.7179999351501465,1
1823,4,2,2,4.06300163269043,0
1824,9,5,4,1.8999965190887451,1
1825,5,2,3,2.771995782852173,1
1826,12,5,7,3.370997190475464,1
1827,8,5,3,2.6359996795654297,1
1828,8,3,5,3.9469974040985107,1
1829,7,3,4,4.879002332687378,1
1830,5,3,2,4.313999652862549,0
1831,6,3,3,3.415999412536621,1
1832,6,3,3,5.582002878189087,1
1833,9,4,5,2.7229976654052734,1
1834,5,2,3,2.5299994945526123,1
1835,8,3,5,2.5980031490325928,1
1836,6,3,3,3.985996961593628,1
1837,5,2,3,5.981995105743408,0
1838,7,3,4,3.669997215270996,1
1839,11,5,6,2.6229989528656006,1
1840,11,4,7,2.69800066947937,1
1841,6,3,3,3.5869996547698975,1
1842,11,4,7,1.7819998264312744,1
1843,6,3,3,4.303003549575806,1
1844,4,2,2,4.649004697799683,0
1845,10,4,6,1.8410053253173828,1
1846,5,2,3,4.082998752593994,0
1847,10,4,6,2.592999219894409,1
1848,9,4,5,2.6319992542266846,1
1849,12,5,7,1.8939950466156006,1
1850,14,6,8,2.6090009212493896,1
1851,12,5,7,2.6219987869262695,1
1852,4,2,2,5.453997373580933,1
1853,8,3,5,2.2809979915618896,1
1854,7,4,3,2.5040030479431152,1
1855,13,6,7,1.71700119972229,1
1856,7,3,4,4.554009199142456,1
1857,12,5,7,2.721000909805298,1
1858,8,4,4,2.1309969425201416,1
1859,6,2,4,2.856001138687134,1
1860,12,5,7,2.8676135540008545,1
1861,8,3,5,3.224001169204712,1
1862,9,4,5,3.062998056411743,1
1863,6,3,3,3.2629992961883545,1
1864,12,5,7,1.9739980697631836,1
1865,9,4,5,2.7920029163360596,1
1866,9,4,5,3.394996166229248,1
1867,13,6,7,4.158807277679443,1
1868,4,2,2,5.028996467590332,0
1869,11,5,6,3.203994035720825,1
1870,4,2,2,4.16900372505188,0
1871,8,2,6,2.6299993991851807,1
1872,8,4,4,2.570000648498535,1
1873,9,4,5,2.71199631690979,1
1874,9,4,5,2.7659988403320312,1
1875,6,2,4,3.073000907897949,1
1876,13,6,7,1.810999870300293,1
1877,15,5,10,2.6662142276763916,1
1878,7,3,4,3.4290051460266113,1
1879,10,5,5,2.858001232147217,1
1880,7,3,4,2.772006034851074,1
1881,6,3,3,2.4240002632141113,1
1882,8,3,5,2.770000696182251,1
1883,8,4,4,3.544001340866089,1
1884,8,3,5,3.885002374649048,1
1885,7,3,4,4.122997999191284,1
1886,9,4,5,2.588001012802124,1
1887,8,4,4,2.908000946044922,1
1888,9,5,4,2.0389997959136963,1
1889,11,5,6,2.701000213623047,1
1890,11,5,6,4.551994800567627,1
1891,13,6,7,1.761003017425537,1
1892,13,5,8,3.0120041370391846,1
1893,9,4,5,1.764000654220581,1
1894,10,5,5,2.5919976234436035,1
1895,7,3,4,3.5380005836486816,1
1896,4,1,3,3.204000234603882,1
1897,5,2,3,4.342993974685669,1
1898,7,3,4,1.7779996395111084,1
1899,5,2,3,4.551001310348511,1
1900,4,2,2,4.287995100021362,0
1901,8,5,3,2.0189952850341797,1
1902,7,3,4,2.6799962520599365,1
1903,4,2,2,3.41599702835083,1
1904,9,4,5,4.303002834320068,1
1905,10,4,6,2.6299993991851807,1
1906,11,6,5,2.2879996299743652,1
1907,5,3,2,2.4900004863739014,1
1908,9,5,4,4.487000465393066,1
1909,9,5,4,2.5469961166381836,1
1910,8,4,4,2.5900018215179443,1
1911,8,3,5,3.5209994316101074,1
1912,9,4,5,2.805999755859375,1
1913,5,3,2,4.198000431060791,0
1914,5,2,3,4.3680009841918945,1
1915,11,5,6,2.996006488800049,1
1916,13,5,8,1.7390003204345703,1
1917,10,4,6,1.7160015106201172,1
1918,11,4,7,1.6960022449493408,1
1919,8,4,4,1.6399986743927002,1
1920,10,4,6,2.6209990978240967,1
1921,11,5,6,2.6620001792907715,1
1922,10,4,6,2.558000087738037,1
1923,7,3,4,3.3710029125213623,1
1924,7,3,4,3.5109989643096924,1
1925,13,5,8,1.6440002918243408,1
1926,6,2,4,3.254000186920166,1
1927,13,7,6,1.6970078945159912,1
1928,5,2,3,4.107994079589844,1
1929,6,3,3,2.4779999256134033,1
1930,12,5,7,2.8359999656677246,1
1931,6,3,3,2.520991802215576,1
1932,10,5,5,1.6510016918182373,1
1933,4,3,1,1.5600011348724365,1
1934,10,5,5,2.5320017337799072,1
1935,11,5,6,1.6099982261657715,1
1936,9,4,5,3.379004955291748,1
1937,11,4,7,1.6510000228881836,1
1938,9,5,4,2.543003797531128,1
1939,10,4,6,1.7639999389648438,1
1940,13,6,7,1.692000389099121,1
1941,8,4,4,2.5550012588500977,1
1942,10,4,6,2.571005344390869,1
1943,6,3,3,1.570002555847168,1
1944,9,4,5,2.5540010929107666,1
1945,11,5,6,1.7170004844665527,1
1946,9,4,5,2.5760040283203125,1
1947,12,5,7,2.527000665664673,1
1948,7,3,4,3.4070041179656982,1
1949,6,3,3,3.3040003776550293,1
1950,7,4,3,2.429004430770874,1
1951,11,5,6,3.4259989261627197,1
1952,7,3,4,4.130003213882446,1
1953,9,4,5,2.566997766494751,1
1954,5,2,3,3.290003538131714,1
1955,11,4,7,1.6550004482269287,1
1956,6,3,3,3.243000030517578,1
1957,13,5,8,2.5430028438568115,1
1958,5,2,3,4.1710004806518555,1
1959,7,5,2,1.92899751663208,1
1960,7,3,4,2.504002094268799,1
1961,6,2,4,2.3690006732940674,1
1962,5,2,3,4.066995620727539,0
1963,10,4,6,1.696998119354248,1
1964,10,4,6,2.6920056343078613,1
1965,10,5,5,2.623994827270508,1
1966,7,3,4,4.162997722625732,0
1967,8,4,4,2.642995834350586,1
1968,8,4,4,2.5909979343414307,1
1969,8,3,5,2.434000253677368,1
1970,9,5,4,1.5960018634796143,1
1971,10,4,6,2.690000057220459,1
1972,5,2,3,3.963003396987915,1
1973,9,4,5,2.6110029220581055,1
1974,9,4,5,2.6039986610412598,1
1975,6,2,4,3.5270042419433594,1
1976,8,2,6,2.9139983654022217,1
1977,6,2,4,3.272996425628662,1
1978,6,2,4,1.5970008373260498,1
1979,11,5,6,1.7420034408569336,1
1980,12,5,7,1.866997241973877,1
1981,7,3,4,1.6710028648376465,1
1982,10,5,5,1.71600341796875,1
1983,7,3,4,3.4729981422424316,1
1984,9,4,5,2.543992519378662,1
1985,12,5,7,1.6790010929107666,1
1986,8,3,5,2.446000814437866,1
1987,13,5,8,2.602003812789917,1
1988,7,3,4,3.2760019302368164,1
1989,9,3,6,2.4890003204345703,1
1990,10,4,6,3.4439966678619385,1
1991,8,4,4,1.6479971408843994,1
1992,4,2,2,4.0530009269714355,0
1993,8,4,4,1.6549994945526123,1
1994,6,2,4,2.421999931335449,1
1995,11,5,6,2.5340003967285156,1
1996,5,2,3,4.149999618530273,1
1997,7,3,4,2.5520012378692627,1
1998,5,2,3,2.4119997024536133,1
1999,9,4,5,2.7019972801208496,1
2000,9,4,5,3.5169970989227295,1
2001,8,4,4,2.5529985427856445,1
2002,7,3,4,3.4519989490509033,1
2003,9,4,5,2.5460031032562256,1
2004,11,4,7,1.6810023784637451,1
2005,7,3,4,2.5719974040985107,1
2006,11,5,6,3.4800009727478027,1
2007,11,5,6,2.5979983806610107,1
2008,13,6,7,3.561004161834717,1
2009,8,3,5,2.474997043609619,1
2010,7,3,4,2.4659972190856934,1
2011,5,2,3,3.183000087738037,1
2012,7,3,4,3.333003282546997,1
2013,6,3,3,4.032001256942749,0
2014,12,5,7,2.637003183364868,1
2015,11,5,6,3.694002866744995,1
2016,11,4,7,2.760009288787842,1
2017,7,2,5,2.477001428604126,1
2018,6,2,4,1.5849997997283936,1
2019,7,3,4,3.4559974670410156,1
2020,9,5,4,2.628999710083008,1
2021,6,2,4,1.6019999980926514,1
2022,4,2,2,4.079996824264526,1
2023,16,7,9,1.8410005569458008,1
2024,10,4,6,2.530996084213257,1
2025,8,3,5,3.46600341796875,1
2026,6,2,4,2.4780001640319824,1
2027,14,7,7,1.8200018405914307,1
2028,4,2,2,3.3489928245544434,1
2029,9,3,6,2.5390000000006694,1
2030,9,5,4,2.6810000000004948,1
2031,6,3,3,4.1229999999995925,1
2032,10,5,5,2.2780000000002474,1
2033,14,5,9,1.1940000000013242,1
2034,8,3,5,2.280000000000655,1
2035,9,4,5,2.462999999999738,1
2036,12,7,5,2.3729999999995925,1
2037,9,4,5,2.206000000000131,1
2038,12,5,7,1.180000000000291,1
2039,5,2,3,3.600000000000364,1
2040,4,2,2,3.5230000000010477,0
2041,5,3,2,1.837999999999738,1
2042,12,5,7,1.201999999999316,1
2043,10,5,5,1.139999999999418,1
2044,11,5,6,3.3429999999989377,1
2045,6,3,3,1.8220000000001164,1
2046,8,3,5,3.1599999999998545,1
2047,12,6,6,2.139999999999418,1
2048,8,4,4,2.018999999998414,1
2049,4,2,2,3.600000000000364,0
2050,11,5,6,3.144000000000233,1
2051,6,2,4,3.043999999999869,1
2052,8,4,4,2.0119999999988067,1
2053,13,6,7,1.2199999999993452,1
2054,6,3,3,3.3979999999992287,1
2055,9,5,4,1.282999999999447,1
2056,5,3,2,3.5609999999996944,1
2057,12,6,6,3.1860000000015134,1
2058,15,5,10,1.1779999999998836,1
2059,11,6,5,1.2819999999992433,1
2060,13,6,7,2.4530000000013388,1
2061,9,3,6,1.139999999999418,1
2062,5,2,3,1.7659999999996217,1
2063,5,2,3,1.816000000000713,1
2064,14,6,8,1.3230000000003201,1
2065,10,4,6,2.2000000000007276,1
2066,7,3,4,3.0599999999994907,1
2067,6,3,3,3.859999999998763,1
2068,7,3,4,2.139999999999418,1
2069,9,4,5,1.326999999999316,1
2070,7,3,4,2.6370000000006257,1
2071,11,5,6,1.1740000000008877,1
2072,4,2,2,3.600000000000364,0
2073,5,3,2,2.8060000000004948,1
2074,8,4,4,2.081000000000131,1
2075,11,5,6,1.2179999999989377,1
2076,8,3,5,1.4759999999987485,1
2077,9,4,5,2.245999999999185,1
2078,4,2,2,3.5909999999985303,1
2079,8,4,4,1.09900000000016,1
2080,7,3,4,2.1380000000008295,1
2081,9,4,5,2.0799999999999272,1
2082,10,4,6,1.496000000001004,1
2083,8,3,5,2.2330000000001746,1
2084,10,4,6,2.57300000000032,1
2085,14,6,8,1.235000000000582,1
2086,9,4,5,2.1120000000009895,1
2087,13,5,8,1.5130000000008295,1
2088,7,3,4,1.1499999999996362,1
2089,6,2,4,1.8799999999991996,1
2090,7,4,3,1.158000000001266,1
2091,9,3,6,3.1229999999995925,1
2092,6,3,3,2.0010000000002037,1
2093,10,4,6,1.3999999999996362,1
2094,7,3,4,1.3799999999991996,1
2095,8,4,4,1.076999999999316,1
2096,4,2,2,1.9369999999998981,1
2097,8,4,4,1.1830000000009022,1
2098,5,2,3,2.9329999999990832,1
2099,7,3,4,3.037000000000262,1
2100,8,3,5,1.1130000000011933,1
2101,11,5,6,3.577000000001135,1
2102,7,3,4,2.143000000000029,1
2103,6,2,4,2.065999999998894,1
2104,6,3,3,2.7399999999997817,1
2105,8,3,5,2.1229999999995925,1
2106,7,3,4,2.9799999999995634,1
2107,5,2,3,3.7439999999987776,1
2108,9,4,5,2.2179999999989377,1
2109,10,5,5,2.213999999999942,1
2110,6,3,3,1.9459999999999127,1
2111,4,2,2,3.5200000000004366,0
2112,11,4,7,2.356999999999971,1
2113,9,4,5,2.1229999999995925,1
2114,8,4,4,2.004000000000815,1
2115,6,2,4,1.8389999999999418,1
2116,7,3,4,2.4400000000005093,1
2117,7,4,3,2.2399999999997817,1
2118,10,5,5,2.20299999999952,1
2119,13,6,7,2.3209999999999127,1
2120,9,4,5,2.186999999999898,1
2121,4,2,2,2.6590000000014697,1
2122,11,5,6,2.378999999998996,1
2123,10,5,5,2.2269999999989523,1
2124,8,4,4,2.3369999999995343,1
2125,11,4,7,1.1970000000001164,1
2126,10,4,6,2.125,1
2127,8,3,5,1.143000000000029,1
2128,7,4,3,3.058000000000902,1
2129,9,4,5,2.4577163840003777,1
2130,13,5,8,NaN,1
2131,10,4,6,1.622172920000594,1
2132,12,5,7,7.46998874000019,1
2133,7,4,3,3.996979671999725,1
2134,7,4,3,NaN,1
2135,7,3,4,2.3528881590009405,1
2136,12,4,8,NaN,1
2137,10,4,6,1.6675752680002915,1
2138,6,2,4,NaN,1
2139,8,4,4,30.975013061000936,1
2140,5,2,3,1.5369329330005712,1
2141,7,3,4,NaN,1
2142,9,5,4,30.55108514199992,1
2143,4,1,3,1.9362293719998436,1
2144,6,2,4,5.009098386002734,1
2145,9,5,4,NaN,1
2146,8,3,5,7.872335215997737,1
2147,7,3,4,2.3392694249996566,1
2148,4,2,2,2.741751898000075,1
2149,11,5,6,NaN,1
2150,9,3,6,NaN,1
2151,6,3,3,NaN,1
2152,15,7,8,NaN,1
2153,5,3,2,2.35616943399873,1
2154,10,5,5,2.45927626699995,1
2155,7,3,4,2.1491035189999934,1
2156,11,5,6,1.431813092999846,1
2157,12,5,7,1.5362668800007668,1
2158,6,3,3,2.253123622000203,1
2159,4,1,3,4.666014019999693,1
2160,8,3,5,NaN,1
2161,7,2,5,NaN,1
2162,9,4,5,NaN,1
2163,11,6,5,2.1504859699998637,1
2164,10,5,5,NaN,1
2165,10,5,5,1.637299723999604,1
2166,6,3,3,3.893726459999016,1
2167,7,3,4,NaN,1
2168,11,6,5,NaN,1
2169,9,3,6,NaN,1
2170,9,5,4,NaN,1
2171,8,4,4,NaN,1
2172,12,5,7,1.6354717289996188,1
2173,8,4,4,1.7419502230004582,1
2174,9,5,4,2.4686155089984823,1
2175,6,2,4,2.13521876599998,1
2176,8,4,4,1.7428589340001963,1
2177,9,4,5,3.148201694999443,1
2178,6,3,3,2.252703633999772,1
2179,9,4,5,2.3550449829999707,1
2180,8,5,3,1.4331073310022475,1
2181,7,2,5,1.4315775860013673,1
2182,9,4,5,2.4554433340017567,1
2183,7,3,4,2.2516842229997565,1
2184,6,3,3,1.5820682180019503,1
2185,11,5,6,1.5353645039995172,1
2186,7,3,4,2.252344833999814,1
2187,5,3,2,2.149952753003163,1
2188,7,4,3,2.189308422999602,1
2189,12,5,7,1.4330420209989825,1
2190,7,4,3,1.3545380200012005,1
2191,8,3,5,2.2201118299999507,1
2192,5,2,3,2.7649645159981446,1
2193,8,4,4,2.7985210759979964,1
2194,8,4,4,2.253101398000581,1
2195,9,5,4,1.9717397439999331,1
2196,10,3,7,1.3690015020001738,1
2197,6,2,4,2.0479479229979916,1
2198,5,2,3,1.5355001660027483,1
2199,10,5,5,2.04907295400335,1
2200,6,2,4,2.76433908800027,1
2201,5,2,3,2.8680624829976296,1
2202,8,4,4,1.5286153099987132,1
2203,11,5,6,1.5362844629999017,1
2204,10,4,6,2.2519196050016035,1
2205,11,5,6,2.282228052998107,1
2206,14,6,8,1.4645657459986978,1
2207,11,4,7,1.4336818099982338,1
2208,7,3,4,2.866649564999534,1
2209,7,3,4,2.252871980999771,1
2210,8,3,5,2.25190324399955,1
2211,9,3,6,1.4082694470016577,1
2212,5,2,3,3.531521552002232,1
2213,10,5,5,2.25257559199963,1
2214,8,4,4,1.6382196100021247,1
2215,9,4,5,1.604163684998639,1
2216,13,6,7,1.452375774999382,1
2217,10,4,6,1.498231821002264,1
2218,13,6,7,2.1506885399976454,1
2219,6,3,3,1.5363916659989627,1
2220,6,3,3,2.7644940259997384,1
2221,7,4,3,1.9613060659976327,1
2222,5,1,4,1.362966418000724,1
2223,14,5,9,1.3869606500011287,1
2224,7,3,4,2.2509109179991356,1
2225,7,4,3,2.059480028001417,1
2226,10,4,6,1.5736123520000547,1
2227,8,4,4,2.252301051001268,1
2228,5,2,3,2.1498280099986005,1
2229,8,4,4,1.6372154320015397,1
2230,9,4,5,2.4582590110003366,1
2231,7,4,3,1.4364098010009911,1
2232,5,2,3,2.150598517000617,1
2233,6,2,4,2.0260895999999775,1
2234,15,8,7,1.436147960001108,1
2235,5,2,3,2.1485777189991495,1
2236,6,2,4,2.1500675759998558,1
2237,7,3,4,2.252666271000635,1
2238,10,4,6,1.5387527540005976,1
2239,11,5,6,2.149986786000227,1
2240,11,5,6,1.4635332820034819,1
2241,10,4,6,1.341918424997857,1
2242,7,3,4,2.149959801001387,1
2243,7,3,4,2.2090700999979163,1
2244,4,1,3,1.9450578869982564,1
