"id_people","id_date","id_games","word_sent","score","amount_attempts"
4,18072022,1139,"beevor",1,4
4,18072022,1140,"caro",0.5,1
4,18072022,1140,"alto",1,2
4,18072022,1141,"deportaciones",0.6153846153846154,1
4,18072022,1141,"condonaciones",1,2
4,18072022,1142,"caro",0.5,1
4,18072022,1142,"oaks",0.5,2
4,18072022,1142,"laos",1,3
4,18072022,1143,"convertidas",0.2727272727272727,1
4,18072022,1143,"detractores",1,2
4,18072022,1144,"refugiados",0.4,1
4,18072022,1144,"supeditada",1,2
4,18072022,1145,"colinas",0.14285714285714285,1
4,18072022,1145,"superan",0.7142857142857143,2
4,18072022,1145,"sumaran",1,3
4,18072022,1146,"marido",0.5,1
4,18072022,1146,"rugios",1,2
4,18072022,1147,"adulterio",0.1111111111111111,1
4,18072022,1147,"coetaneas",1,2
4,18072022,1148,"mentiras",0.125,1
4,18072022,1148,"banchero",0.5,2
4,18072022,1148,"hannover",1,3
4,18072022,1149,"caros",0.2,1
4,18072022,1149,"salen",0.4,2
4,18072022,1149,"sadam",0.6,3
4,18072022,1149,"sabah",0.6,4
4,18072022,1149,"sagaz",1,5
4,18072022,1150,"competidas",0.6,1
4,18072022,1150,"protegidas",1,2
4,18072022,1151,"caro",0,1
4,18072022,1151,"side",0.25,2
4,18072022,1151,"musu",1,3
4,18072022,1152,"recitados",0.4444444444444444,1
4,18072022,1152,"remontara",0.5555555555555556,2
4,18072022,1152,"retornaba",1,3
4,18072022,1153,"abreviaciones",0.23076923076923078,1
4,18072022,1153,"requerimiento",1,2
4,18072022,1154,"competidas",0.3,1
4,18072022,1154,"monteverdi",1,2
4,18072022,1155,"refugiados",0.3,1
4,18072022,1155,"jerarquico",0.4,2
4,18072022,1155,"neutronica",1,3
4,18072022,1156,"colinas",0.14285714285714285,1
4,18072022,1156,"perdura",0.14285714285714285,2
4,18072022,1156,"trabaja",0.42857142857142855,3
4,18072022,1156,"atharva",1,4
4,18072022,1157,"cortas",0.5,1
4,18072022,1157,"gramos",0.6666666666666666,2
4,18072022,1157,"rangos",0.8333333333333334,3
4,18072022,1157,"rasgos",1,4
4,18072022,1158,"peloritanos",0.18181818181818182,1
4,18072022,1158,"configurada",1,2
4,18072022,1159,"peloritanos",0.2727272727272727,1
4,18072022,1159,"fundaciones",1,2
4,18072022,1160,"marido",0.16666666666666666,1
4,18072022,1160,"tolima",0.5,2
4,18072022,1160,"comian",1,3
4,18072022,1161,"brundlant",0.1111111111111111,1
4,18072022,1161,"christoph",0.5555555555555556,2
4,18072022,1161,"whitworth",1,3
4,18072022,1162,"deportaciones",0.3076923076923077,1
4,18072022,1162,"granulometria",0.38461538461538464,2
4,18072022,1162,"norvietnamita",1,3
4,18072022,1163,"colinas",0.14285714285714285,1
4,18072022,1163,"mujeres",0.5714285714285714,2
4,18072022,1163,"ustedes",1,3
4,18072022,1164,"recitados",0.1111111111111111,1
4,18072022,1164,"atribuyen",1,2
4,18072022,1165,"refugiados",0.5,1
4,18072022,1165,"repercutio",1,2
4,18072022,1166,"recitados",0.4444444444444444,1
4,18072022,1166,"razonando",1,2
4,18072022,1167,"recitados",0.4444444444444444,1
4,18072022,1167,"regulares",1,2
4,18072022,1168,"adulterio",0.3333333333333333,1
4,18072022,1168,"estudioso",1,2
4,18072022,1169,"mentiras",0.625,1
4,18072022,1169,"injustas",0.5,2
4,18072022,1169,"antillas",1,3
4,18072022,1170,"adulterio",0.4444444444444444,1
4,18072022,1170,"cualquier",1,2
4,18072022,1171,"colinas",0.14285714285714285,1
4,18072022,1171,"postura",0.42857142857142855,2
4,18072022,1171,"sordera",1,3
4,18072022,1172,"creia",0.6,1
4,18072022,1172,"tenia",0.8,2
4,18072022,1172,"temia",1,3
4,18072022,1173,"aprecio",0.14285714285714285,1
4,18072022,1173,"euskera",0.5714285714285714,2
4,18072022,1173,"guevara",0.7142857142857143,3
4,18072022,1173,"quedara",1,4
4,18072022,1174,"peloritanos",0.45454545454545453,1
4,18072022,1174,"popularidad",1,2
4,18072022,1175,"republicanos",0.16666666666666666,1
4,18072022,1175,"confidencial",1,2
4,18072022,1176,"peloritanos",0.45454545454545453,1
4,18072022,1176,"capitalista",1,2
4,18072022,1177,"caros",0.4,1
4,18072022,1177,"vinos",0.4,2
4,18072022,1177,"demos",1,3
4,18072022,1178,"recitados",0.3333333333333333,1
4,18072022,1178,"configura",0.4444444444444444,2
4,18072022,1178,"chirimoya",1,3
4,18072022,1179,"marido",0.16666666666666666,1
4,18072022,1179,"cuenta",0.3333333333333333,2
4,18072022,1179,"escape",0.6666666666666666,3
4,18072022,1179,"echale",1,4
4,18072022,1180,"alio",0.25,1
4,18072022,1180,"aqua",1,2
4,18072022,1181,"refugiados",0.4,1
4,18072022,1181,"neologismo",1,2
4,18072022,1182,"asedio",0.5,1
4,18072022,1182,"ateneo",1,2
4,18072022,1183,"colinas",0.14285714285714285,1
4,18072022,1183,"perfido",0.42857142857142855,2
4,18072022,1183,"tributo",1,3
4,18072022,1184,"creia",0.2,1
4,18072022,1184,"nadie",1,2
4,18072022,1185,"cortas",0.16666666666666666,1
4,18072022,1185,"herman",0.3333333333333333,2
4,18072022,1185,"karnak",1,3
4,18072022,1186,"competidas",0.3,1
4,18072022,1186,"preparando",1,2
4,18072022,1187,"mentiras",0.5,1
4,18072022,1187,"extintas",0.625,2
4,18072022,1187,"intensas",1,3
4,18072022,1188,"mentiras",0.5,1
4,18072022,1188,"vencidos",1,2
4,18072022,1189,"caros",0.2,1
4,18072022,1189,"liber",0.2,2
4,18072022,1189,"reten",0.8,3
4,18072022,1189,"reden",1,4
4,18072022,1190,"marido",0.5,1
4,18072022,1190,"velado",0.5,2
4,18072022,1190,"cuñado",0.5,3
4,18072022,1190,"notado",1,4
4,18072022,1191,"republicanos",0.3333333333333333,1
4,18072022,1191,"significante",1,2
4,18072022,1192,"competidas",0.3,1
4,18072022,1192,"superfluos",1,2
4,18072022,1193,"peloritanos",0.2727272727272727,1
4,18072022,1193,"dispositivo",1,2
4,18072022,1194,"caros",0.2,1
4,18072022,1194,"dante",0.4,2
4,18072022,1194,"latin",0.4,3
4,18072022,1194,"natal",1,4
4,18072022,1195,"mentiras",0.375,1
4,18072022,1195,"linderos",1,2
4,18072022,1196,"mentiras",0.25,1
4,18072022,1196,"derrumbo",1,2
4,18072022,1197,"peloritanos",0.5454545454545454,1
4,18072022,1197,"jerarquicos",0.6363636363636364,2
4,18072022,1197,"geograficos",1,3
4,18072022,1198,"cortas",0,1
4,18072022,1198,"bedzin",0.16666666666666666,2
4,18072022,1198,"pliyev",0.3333333333333333,3
4,18072022,1198,"willem",1,4
4,18072022,1199,"competidas",0.3,1
4,18072022,1199,"atraparlas",1,2
4,18072022,1200,"recitados",0.2222222222222222,1
4,18072022,1200,"diciembre",1,2
4,18072022,1201,"recitados",0.4444444444444444,1
4,18072022,1201,"estancada",1,2
4,18072022,1202,"deportaciones",0.38461538461538464,1
4,18072022,1202,"colonizadores",1,2
4,18072022,1203,"aprecio",0.14285714285714285,1
4,18072022,1203,"bolonia",1,2
4,18072022,1204,"delimitaciones",0.2857142857142857,1
4,18072022,1204,"sociopoliticas",1,2
4,18072022,1205,"competidas",0.4,1
4,18072022,1205,"esmeraldas",1,2
4,18072022,1206,"contrales",0.3333333333333333,1
4,18072022,1206,"reichstag",1,2
4,18072022,1207,"colinas",0.14285714285714285,1
4,18072022,1207,"secular",0.7142857142857143,2
4,18072022,1207,"escalar",1,3
4,18072022,1208,"competidas",0.6,1
4,18072022,1208,"comandadas",1,2
4,18072022,1209,"republicanos",0.4166666666666667,1
4,18072022,1209,"explosividad",1,2
4,18072022,1210,"colinas",0.14285714285714285,1
4,18072022,1210,"mensual",0.8571428571428571,2
4,18072022,1210,"sensual",1,3
5,29062022,1211,"creia",0.2,1
5,29062022,1211,"suevo",0.6,2
5,29062022,1211,"hueso",0.8,3
5,29062022,1211,"queso",1,4
5,29062022,1212,"refugiados",0.3,1
5,29062022,1212,"articulado",0.4,2
5,29062022,1212,"hidraulico",1,3
5,29062022,1213,"peloritanos",0.45454545454545453,1
5,29062022,1213,"conquistado",1,2
5,29062022,1214,"cortas",0.16666666666666666,1
5,29062022,1214,"nublar",0.6666666666666666,2
5,29062022,1214,"juglar",1,3
5,29062022,1215,"competidas",0.4,1
5,29062022,1215,"populistas",1,2
5,30062022,1216,"transformadores",0.4666666666666667,1
5,30062022,1216,"trascendentales",1,2
5,30062022,1217,"competidas",0.3,1
5,30062022,1217,"lagunillas",1,2
5,30062022,1218,"caros",0.2,1
5,30062022,1218,"telon",0.8,2
5,30062022,1218,"delon",0.8,3
5,30062022,1218,"melon",1,4
5,30062022,1219,"refugiados",0.4,1
5,30062022,1219,"hemorragia",1,2
5,11072022,1220,"republicanos",0.25,1
5,11072022,1220,"contadisimas",1,2
5,11072022,1221,"cortas",0.16666666666666666,1
5,11072022,1221,"berlin",0.3333333333333333,2
5,11072022,1221,"gerzeh",1,3
5,11072022,1222,"caros",0.4,1
5,11072022,1222,"jabon",0.8,2
5,11072022,1222,"jamon",0.8,3
5,11072022,1222,"japon",1,4
5,11072022,1223,"refugiados",0.2,1
5,11072022,1223,"votaciones",0.9,2
5,11072022,1223,"notaciones",1,3
5,11072022,1224,"mentiras",0.375,1
5,11072022,1224,"penzance",0.5,2
5,11072022,1224,"venganza",1,3
5,12072022,1225,"contempladas",0.16666666666666666,1
5,12072022,1225,"restringidos",1,2
5,12072022,1226,"abreviaciones",0.3076923076923077,1
5,12072022,1226,"ecosocialismo",1,2
5,12072022,1227,"adulterio",0.3333333333333333,1
5,12072022,1227,"gioachino",0.4444444444444444,2
5,12072022,1227,"jamaicano",1,3
5,12072022,1228,"competidas",0.3,1
5,12072022,1228,"agradables",0.7,2
5,12072022,1228,"saludables",1,3
5,12072022,1229,"competidas",0.4,1
5,12072022,1229,"integraron",0.3,2
5,12072022,1229,"fronteriza",1,3
5,14072022,1230,"contrales",0.3333333333333333,1
5,14072022,1230,"francisca",1,2
5,14072022,1231,"marido",0.3333333333333333,1
5,14072022,1231,"citera",0.5,2
5,14072022,1231,"crujia",0.6666666666666666,3
5,14072022,1231,"cubria",1,4
5,14072022,1232,"parecido",0.5,1
5,14072022,1232,"mercadeo",1,2
5,14072022,1233,"adulterio",0.4444444444444444,1
5,14072022,1233,"milenaria",1,2
5,14072022,1234,"colinas",0.2857142857142857,1
5,14072022,1234,"gustavo",0.42857142857142855,2
5,14072022,1234,"grumosa",1,3
5,14072022,1235,"caros",0.6,1
5,14072022,1235,"rodas",1,2
5,15072022,1236,"republicanos",0.25,1
5,15072022,1236,"substitutivo",1,2
5,15072022,1237,"contrales",0.2222222222222222,1
5,15072022,1237,"bastarnos",1,2
5,15072022,1238,"caros",0.4,1
5,15072022,1238,"lecho",0.6,2
5,15072022,1238,"dicho",1,3
5,15072022,1239,"creia",0.4,1
5,15072022,1239,"animo",0.2,2
5,15072022,1239,"miami",1,3
5,15072022,1240,"bank",0.25,1
5,15072022,1240,"bowl",0.5,2
5,15072022,1240,"bill",0.75,3
5,15072022,1240,"bibl",1,4
5,15072022,1270,"impulsos",1,2
5,15072022,1241,"carty",0.2,1
5,15072022,1241,"light",0.6,2
5,15072022,1241,"liszt",1,3
5,15072022,1242,"intercambiados",0.42857142857142855,1
5,15072022,1242,"proporcionando",1,2
5,15072022,1243,"colinas",0.2857142857142857,1
5,15072022,1243,"curvado",0.7142857142857143,2
5,15072022,1243,"creador",1,3
5,15072022,1244,"peloritanos",0.36363636363636365,1
5,15072022,1244,"monarquicos",1,2
5,15072022,1245,"marido",0.3333333333333333,1
5,15072022,1245,"alento",0.6666666666666666,2
5,15072022,1245,"cuanto",1,3
5,15072022,1246,"contras",0.2857142857142857,1
5,15072022,1246,"langres",1,2
5,15072022,1247,"competidas",0.2,1
5,15072022,1247,"alcanzados",1,2
5,15072022,1248,"caros",0.2,1
5,15072022,1248,"bordo",0.8,2
5,15072022,1248,"borde",1,3
5,15072022,1249,"deportaciones",0.3076923076923077,1
5,15072022,1249,"granulometria",0.38461538461538464,2
5,15072022,1249,"norvietnamita",1,3
5,15072022,1250,"caros",0.4,1
5,15072022,1250,"hilos",0.4,2
5,15072022,1250,"demos",0.4,3
5,15072022,1250,"jutos",0.4,4
5,15072022,1250,"bonos",1,5
5,15072022,1251,"refugiados",0.4,1
5,15072022,1251,"aproximada",0.6,2
5,15072022,1251,"armonizada",1,3
5,15072022,1252,"peloritanos",0.36363636363636365,1
5,15072022,1252,"constituido",1,2
5,15072022,1253,"mentiras",0.25,1
5,15072022,1253,"llevados",0.625,2
5,15072022,1253,"cabellos",0.625,3
5,15072022,1253,"gallegos",1,4
5,15072022,1254,"creia",0.6,1
5,15072022,1254,"lucia",0.8,2
5,15072022,1254,"sucia",1,3
5,15072022,1255,"cortas",0.5,1
5,15072022,1255,"fondas",0.5,2
5,15072022,1255,"dogmas",1,3
5,15072022,1256,"parecido",0.375,1
5,15072022,1256,"armonica",0.375,2
5,15072022,1256,"alcoriza",1,3
5,15072022,1257,"caros",0.6,1
5,15072022,1257,"peras",0.6,2
5,15072022,1257,"giras",0.6,3
5,15072022,1257,"duras",0.6,4
5,15072022,1257,"atras",1,5
5,15072022,1258,"adulterio",0.3333333333333333,1
5,15072022,1258,"bonifacio",1,2
5,15072022,1259,"caro",0.25,1
5,15072022,1259,"mera",0.5,2
5,15072022,1259,"dura",1,3
5,15072022,1260,"deficitarios",0.5,1
5,15072022,1260,"significaria",1,2
5,15072022,1261,"refugiados",0.2,1
5,15072022,1261,"epicantico",0.3,2
5,15072022,1261,"biblioteca",1,3
5,15072022,1262,"aprecio",0.42857142857142855,1
5,15072022,1262,"euskera",0.42857142857142855,2
5,15072022,1262,"naturae",1,3
5,15072022,1263,"cortas",0.3333333333333333,1
5,15072022,1263,"volcan",1,2
5,15072022,1264,"adulterio",0.4444444444444444,1
5,15072022,1264,"afeminada",0.5555555555555556,2
5,15072022,1264,"academias",1,3
5,15072022,1265,"realizacion",0.2727272727272727,1
5,15072022,1265,"fisiologica",0.8181818181818182,2
5,15072022,1265,"sociologica",1,3
5,15072022,1266,"peloritanos",0.18181818181818182,1
5,15072022,1266,"bombardeada",1,2
5,15072022,1267,"competidas",0.7,1
5,15072022,1267,"completaba",1,2
5,15072022,1268,"peloritanos",0.36363636363636365,1
5,15072022,1268,"generadores",1,2
5,15072022,1269,"adulterio",0.3333333333333333,1
5,15072022,1269,"demagogia",1,2
5,15072022,1270,"mentiras",0.25,1
5,15072022,1271,"caros",0.4,1
5,15072022,1271,"coman",0.8,2
5,15072022,1271,"cowan",0.8,3
5,15072022,1271,"conan",1,4
5,15072022,1272,"colinas",0.2857142857142857,1
5,15072022,1272,"materno",0.14285714285714285,2
5,15072022,1272,"optaron",1,3
5,15072022,1273,"colinas",0.14285714285714285,1
5,15072022,1273,"refutar",0.42857142857142855,2
5,15072022,1273,"atrapar",1,3
5,15072022,1274,"competidas",0.3,1
5,15072022,1274,"mayorazgos",1,2
5,15072022,1275,"parecido",0.375,1
5,15072022,1275,"valiente",0.5,2
5,15072022,1275,"haenlein",1,3
5,15072022,1276,"caro",0.25,1
5,15072022,1276,"vila",0.25,2
5,15072022,1276,"seda",0.5,3
5,15072022,1276,"buda",0.75,4
5,15072022,1276,"juda",1,5
5,15072022,1277,"competidas",0.3,1
5,15072022,1277,"marcadores",1,2
5,15072022,1278,"parecido",0.5,1
5,15072022,1278,"estimado",0.625,2
5,15072022,1278,"evitando",1,3
5,15072022,1279,"caros",0.6,1
5,15072022,1279,"clero",0.6,2
5,15072022,1279,"cobro",1,3
5,15072022,1280,"competidas",0.1,1
5,15072022,1280,"limoncillo",1,2
5,15072022,1281,"refugiados",0.3,1
5,15072022,1281,"apiculatum",0.2,2
5,15072022,1281,"utilizaban",1,3
5,15072022,1282,"competidas",0.3,1
5,15072022,1282,"suspensivo",1,2
5,15072022,1283,"recitados",0.3333333333333333,1
5,15072022,1283,"orgullosa",1,2
5,15072022,1284,"parecido",0.25,1
5,15072022,1284,"melodias",1,2
5,15072022,1285,"recitados",0.4444444444444444,1
5,15072022,1285,"congenita",0.5555555555555556,2
5,15072022,1285,"potencial",1,3
5,15072022,1286,"aprecio",0.2857142857142857,1
5,15072022,1286,"quedaba",0.2857142857142857,2
5,15072022,1286,"evaluen",0.42857142857142855,3
5,15072022,1286,"usuales",1,4
5,15072022,1287,"caros",0,1
5,15072022,1287,"biden",0.2,2
5,15072022,1287,"judit",1,3
5,15072022,1288,"caro",0.25,1
5,15072022,1288,"nido",0.25,2
5,15072022,1288,"luto",0.25,3
5,15072022,1288,"peso",0.75,4
5,15072022,1288,"yeso",1,5
5,15072022,1289,"deportaciones",0.23076923076923078,1
5,15072022,1289,"autoproclaman",1,2
5,18072022,1290,"refugiados",0.5,1
5,18072022,1290,"teologicos",1,2
5,18072022,1291,"competidas",0.2,1
5,18072022,1291,"plantearon",1,2
5,18072022,1292,"recitados",0.2222222222222222,1
5,18072022,1292,"destruian",0.8888888888888888,2
5,18072022,1292,"destruida",1,3
5,18072022,1293,"marido",0.16666666666666666,1
5,18072022,1293,"bolena",0.6666666666666666,2
5,18072022,1293,"enfoca",0.5,3
5,18072022,1293,"ofensa",1,4
5,18072022,1294,"competidas",0.4,1
5,18072022,1294,"ilustradas",1,2
5,18072022,1295,"competidas",0.4,1
5,18072022,1295,"laboristas",0.7,2
5,18072022,1295,"organistas",1,3
5,18072022,1296,"recitados",0.4444444444444444,1
5,18072022,1296,"liberando",0.8888888888888888,2
5,18072022,1296,"liderando",1,3
5,18072022,1297,"asedio",0.5,1
5,18072022,1297,"aqueos",0.6666666666666666,2
5,18072022,1297,"aereos",1,3
5,18072022,1298,"intercambiados",0.21428571428571427,1
5,18072022,1298,"constitucional",1,2
5,18072022,1299,"marido",0.5,1
5,18072022,1299,"madure",1,2
5,18072022,1447,"dependia",1,2
5,18072022,1300,"contrales",0.3333333333333333,1
5,18072022,1300,"bombillas",1,2
5,18072022,1301,"deficitarios",0.4166666666666667,1
5,18072022,1301,"cooperativos",1,2
5,18072022,1302,"parecido",0.125,1
5,18072022,1302,"misterio",0.5,2
5,18072022,1302,"gobierno",1,3
5,18072022,1303,"cortas",0.5,1
5,18072022,1303,"broche",0.3333333333333333,2
5,18072022,1303,"record",1,3
5,18072022,1304,"aprecio",0.2857142857142857,1
5,18072022,1304,"unifica",0.5714285714285714,2
5,18072022,1304,"judaica",1,3
5,18072022,1305,"representativos",0.4,1
5,18072022,1305,"meglenorrumanos",1,2
5,18072022,1306,"parecido",0.125,1
5,18072022,1306,"apostoli",0.25,2
5,18072022,1306,"opinaban",1,3
5,18072022,1307,"competidas",0.3,1
5,18072022,1307,"entreverla",0.4,2
5,18072022,1307,"enfrentaba",1,3
5,18072022,1308,"recitados",0.1111111111111111,1
5,18072022,1308,"magnetita",0.2222222222222222,2
5,18072022,1308,"nathaniel",1,3
5,18072022,1309,"peloritanos",0.36363636363636365,1
5,18072022,1309,"infelicidad",1,2
5,18072022,1310,"mentiras",0.5,1
5,18072022,1310,"destruir",1,2
5,18072022,1311,"colinas",0.14285714285714285,1
5,18072022,1311,"aceptar",0.42857142857142855,2
5,18072022,1311,"abarcar",1,3
5,18072022,1312,"colinas",0.2857142857142857,1
5,18072022,1312,"perdian",0.7142857142857143,2
5,18072022,1312,"vendian",1,3
5,18072022,1313,"peloritanos",0.18181818181818182,1
5,18072022,1313,"dramaturgia",1,2
5,18072022,1314,"colinas",0.14285714285714285,1
5,18072022,1314,"simular",1,2
5,18072022,1315,"deportaciones",0.38461538461538464,1
5,18072022,1315,"influenciaron",1,2
5,18072022,1316,"adulterio",0.2222222222222222,1
5,18072022,1316,"apostasia",1,2
5,18072022,1317,"recitados",0.6666666666666666,1
5,18072022,1317,"retomando",1,2
5,18072022,1318,"centralizadas",0.15384615384615385,1
5,18072022,1318,"desembarcaban",1,2
5,18072022,1319,"caros",0.2,1
5,18072022,1319,"bordo",0.6,2
5,18072022,1319,"forjo",0.8,3
5,18072022,1319,"formo",0.8,4
5,18072022,1319,"forzo",1,5
5,18072022,1320,"colinas",0.14285714285714285,1
5,18072022,1320,"yucatan",0.5714285714285714,2
5,18072022,1320,"aceptan",0.7142857142857143,3
5,18072022,1320,"afectan",1,4
5,18072022,1321,"cortas",0.3333333333333333,1
5,18072022,1321,"curved",1,2
5,18072022,1322,"marido",0.3333333333333333,1
5,18072022,1322,"cesion",0.6666666666666666,2
5,18072022,1322,"legion",1,3
5,18072022,1323,"colinas",0.42857142857142855,1
5,18072022,1323,"pindaro",0.5714285714285714,2
5,18072022,1323,"ingrato",1,3
5,18072022,1324,"mentiras",0.625,1
5,18072022,1324,"entraran",1,2
5,18072022,1325,"deficitarios",0.3333333333333333,1
5,18072022,1325,"inalienables",1,2
5,18072022,1326,"recitados",0.3333333333333333,1
5,18072022,1326,"ungaretti",0.4444444444444444,2
5,18072022,1326,"entrarian",1,3
5,18072022,1327,"republicanos",0.16666666666666666,1
5,18072022,1327,"hostilidades",1,2
5,18072022,1328,"convertidas",0.45454545454545453,1
5,18072022,1328,"completaran",1,2
5,18072022,1329,"peloritanos",0.18181818181818182,1
5,18072022,1329,"desvirtuado",1,2
5,18072022,1330,"convertidas",0.2727272727272727,1
5,18072022,1330,"destruccion",1,2
5,18072022,1331,"recitados",0.3333333333333333,1
5,18072022,1331,"envueltos",0.3333333333333333,2
5,18072022,1331,"ptolomeos",1,3
5,18072022,1332,"peloritanos",0.36363636363636365,1
5,18072022,1332,"migraciones",0.8181818181818182,2
5,18072022,1332,"vibraciones",1,3
5,18072022,1333,"peloritanos",0.45454545454545453,1
5,18072022,1333,"presionaban",1,2
5,18072022,1334,"marido",0.3333333333333333,1
5,18072022,1334,"helada",0.5,2
5,18072022,1334,"claude",1,3
5,18072022,1335,"refugiados",0.3,1
5,18072022,1335,"vocalizado",0.8,2
5,18072022,1335,"localizada",1,3
5,18072022,1336,"caros",0.4,1
5,18072022,1336,"parte",0.6,2
5,18072022,1336,"tarim",0.4,3
5,18072022,1336,"marat",1,4
5,18072022,1337,"parecido",0.125,1
5,18072022,1337,"milenios",0.375,2
5,18072022,1337,"obsesion",1,3
5,18072022,1338,"peloritanos",0.45454545454545453,1
5,18072022,1338,"identificar",0.45454545454545453,2
5,18072022,1338,"acrecientan",1,3
5,18072022,1339,"caro",0.5,1
5,18072022,1339,"cubo",0.75,2
5,18072022,1339,"cuyo",0.75,3
5,18072022,1339,"cuño",1,4
5,18072022,1340,"caros",0.4,1
5,18072022,1340,"mando",0.6,2
5,18072022,1340,"waldo",1,3
5,18072022,1341,"marido",0.16666666666666666,1
5,18072022,1341,"cuento",0.5,2
5,18072022,1341,"efecto",0.8333333333333334,3
5,18072022,1341,"electo",1,4
5,18072022,1342,"colinas",0.14285714285714285,1
5,18072022,1342,"ernesto",0.42857142857142855,2
5,18072022,1342,"desnudo",1,3
5,18072022,1343,"competidas",0.5,1
5,18072022,1343,"vengativas",0.8,2
5,18072022,1343,"tentativas",1,3
5,18072022,1344,"desestabilizacion",0.5882352941176471,1
5,18072022,1344,"antiglobalizacion",1,2
5,18072022,1345,"aprecio",0.2857142857142857,1
5,18072022,1345,"enrique",1,2
5,18072022,1346,"peloritanos",0.2727272727272727,1
5,18072022,1346,"fotografica",1,2
5,18072022,1347,"determinaciones",0.2,1
5,18072022,1347,"inexorablemente",0.4666666666666667,2
5,18072022,1347,"voluntariamente",1,3
5,18072022,1348,"contrales",0.3333333333333333,1
5,18072022,1348,"gymnasium",1,2
5,18072022,1349,"caros",0.4,1
5,18072022,1349,"salto",0.4,2
5,18072022,1349,"lapso",1,3
5,18072022,1350,"peloritanos",0.36363636363636365,1
5,18072022,1350,"encabezando",1,2
5,18072022,1351,"aprecio",0.5714285714285714,1
5,18072022,1351,"arruino",0.7142857142857143,2
5,18072022,1351,"adriano",1,3
5,18072022,1352,"competidas",0.4,1
5,18072022,1352,"esperanzas",1,2
5,18072022,1353,"determinaciones",0.4,1
5,18072022,1353,"enlentecimiento",1,2
5,18072022,1354,"recitados",0.1111111111111111,1
5,18072022,1354,"musulmana",1,2
5,18072022,1355,"colinas",0.2857142857142857,1
5,18072022,1355,"cabrito",0.5714285714285714,2
5,18072022,1355,"cattivo",1,3
5,18072022,1356,"bank",0,1
5,18072022,1356,"golf",0.25,2
5,18072022,1356,"lodz",0.5,3
5,18072022,1356,"losv",1,4
5,18072022,1357,"marido",0.3333333333333333,1
5,18072022,1357,"unidas",0.5,2
5,18072022,1357,"idheal",1,3
5,18072022,1358,"aprecio",0.2857142857142857,1
5,18072022,1358,"situado",0.8571428571428571,2
5,18072022,1358,"sitiado",1,3
5,18072022,1359,"convertidas",0.2727272727272727,1
5,18072022,1359,"precedentes",1,2
5,18072022,1360,"marido",0,1
5,18072022,1360,"puente",0.5,2
5,18072022,1360,"suelen",1,3
5,18072022,1361,"parecido",0.125,1
5,18072022,1361,"opuestas",1,2
5,18072022,1362,"competidas",0.3,1
5,18072022,1362,"preparaban",1,2
5,18072022,1363,"parecido",0.25,1
5,18072022,1363,"valoriza",0.625,2
5,18072022,1363,"mayorias",1,3
5,18072022,1364,"aprecio",0.2857142857142857,1
5,18072022,1364,"asocian",0.5714285714285714,2
5,18072022,1364,"acogida",0.5714285714285714,3
5,18072022,1364,"atomica",1,4
5,18072022,1365,"adulterio",0.4444444444444444,1
5,18072022,1365,"autonomas",0.8888888888888888,2
5,18072022,1365,"autonomos",1,3
5,18072022,1366,"representativos",0.4666666666666667,1
5,18072022,1366,"descentralizada",1,2
5,18072022,1367,"creia",0.2,1
5,18072022,1367,"osuna",0.2,2
5,18072022,1367,"aguda",1,3
5,18072022,1368,"caros",0.2,1
5,18072022,1368,"lecho",0.4,2
5,18072022,1368,"locke",1,3
5,18072022,1369,"peloritanos",0.2727272727272727,1
5,18072022,1369,"hundimiento",0.45454545454545453,2
5,18072022,1369,"cinquecento",1,3
5,18072022,1370,"mentiras",0.375,1
5,18072022,1370,"componer",0.375,2
5,18072022,1370,"emprende",1,3
5,18072022,1371,"peloritanos",0.2727272727272727,1
5,18072022,1371,"tecnologica",1,2
5,18072022,1372,"competidas",0.4,1
5,18072022,1372,"publicarse",0.8,2
5,18072022,1372,"explicarse",1,3
5,18072022,1373,"colinas",0.14285714285714285,1
5,18072022,1373,"reducto",0.2857142857142857,2
5,18072022,1373,"procuro",1,3
5,18072022,1374,"determinaciones",0.26666666666666666,1
5,18072022,1374,"sobrecogimiento",1,2
5,18072022,1375,"creia",0.2,1
5,18072022,1375,"guido",1,2
5,18072022,1376,"marido",0.16666666666666666,1
5,18072022,1376,"siguen",0.16666666666666666,2
5,18072022,1376,"tuscii",1,3
5,18072022,1377,"adulterio",0.4444444444444444,1
5,18072022,1377,"invadiera",0.6666666666666666,2
5,18072022,1377,"padeciera",1,3
5,18072022,1378,"caros",0.4,1
5,18072022,1378,"bordo",0.8,2
5,18072022,1378,"borro",1,3
5,18072022,1379,"fragmentos",0.2,1
5,18072022,1379,"chicharron",1,2
5,18072022,1380,"contrales",0.2222222222222222,1
5,18072022,1380,"provistos",1,2
5,18072022,1381,"mentiras",0.375,1
5,18072022,1381,"virtudes",1,2
5,18072022,1382,"convertidas",0.18181818181818182,1
5,18072022,1382,"desplegaron",1,2
5,18072022,1383,"marido",0.3333333333333333,1
5,18072022,1383,"trauma",1,2
5,18072022,1384,"intercambiados",0.42857142857142855,1
5,18072022,1384,"pictoricamente",1,2
5,18072022,1385,"refugiados",0.5,1
5,18072022,1385,"negociaron",1,2
5,18072022,1386,"contras",0.2857142857142857,1
5,18072022,1386,"samkhya",0.2857142857142857,2
5,18072022,1386,"haskell",1,3
5,18072022,1387,"delimitaciones",0.5714285714285714,1
